,index,Token,ShortName," ""Series""",CompanyName,ticksize," ""Lotsize"""," ""DateOfListing"""," ""DateOfDeListing"""," ""IssuePrice"""," ""FaceValue"""," ""ISINCode"""," ""52WeeksHigh"""," ""52WeeksLow"""," ""LifeTimeHigh"""," ""LifeTimeLow"""," ""HighDate"""," ""LowDate"""," ""Symbol"""," ""InstrumentType"""," ""PermittedToTrade"""," ""IssueCapital"""," ""WarningPercent"""," ""FreezePercent"""," ""CreditRating"""," ""IssueRate"""," ""IssueStartDate"""," ""InterestPaymentDate"""," ""IssueMaturityDate"""," ""BoardLotQty"""," ""Name"""," ""ListingDate"""," ""ExpulsionDate"""," ""ReAdmissionDate"""," ""RecordDate"""," ""ExpiryDate"""," ""NoDeliveryStartDate"""," ""NoDeliveryEndDate"""," ""MFill"""," ""AON"""," ""ParticipantInMarketIndex"""," ""BookClsStartDate"""," ""BookClsEndDate"""," ""EGM"""," ""AGM"""," ""Interest"""," ""Bonus"""," ""Rights"""," ""Dividends"""," ""LocalUpdateDateTime"""," ""DeleteFlag"""," ""Remarks"""," ""NormalMarketStatus"""," ""OddLotMarketStatus"""," ""SpotMarketStatus"""," ""AuctionMarketStatus"""," ""NormalMarketEligibility"""," ""OddLotlMarketEligibility"""," ""SpotMarketEligibility"""," ""AuctionlMarketEligibility"""," ""MarginPercentage"""," ""ExchangeCode"""
2456,2456,714,SHALIM,EQ,SHALBY LIMITED,0.01,1,,,0,10.0,INE597J01018,214.4,94.95,274.4,40.1,,,,0,0,0,133.25,88.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHALBY
2457,2457,7145,ANARAT,EQ,ANAND RATHI WEALTH LIMITED,0.01,1,,,0,5.0,INE463V01026,721.35,542.05,721.35,542.05,,,,0,0,0,756.2,504.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ANANDRATHI
2458,2458,715,CLACHE,EQ,CLARIANT CHEMICALS (INDIA) LIM,0.01,1,,,0,10.0,INE492A01029,643.0,383.6,1185.0,35.8,,,,0,0,0,518.2,345.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CLNINDIA
2459,2459,7154,AFTINF,BE,AFTEK LTD,0.01,1,,,0,2.0,INE796A01023,9.6,2.8,266.0,2.8,,,,0,0,0,1.95,1.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AFTEK
2460,2460,7155,GLOTEC,BE,GLODYNE TECHNOSERVE LIMITED,0.01,1,,,0,6.0,INE932G01021,9.7,2.4,784.44,2.4,,,,0,0,0,0.8,0.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GLODYNE
2461,2461,7156,INDFIL,BE,INDUS FILA LIMITED,0.01,1,,,0,10.0,INE025I01012,4.85,2.2,394.95,2.2,,,,0,0,0,2.45,2.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INDUSFILA
2462,2462,7160,VXLIN,BE,BIRLA VXL INDIA LTD,0.01,1,,,0,10.0,INE471A01015,28.0,9.35,0.0,0.0,,,,0,0,0,15.1,10.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VXL
2463,2463,7161,684L22,GS,GSEC 6.84% 19DC22,0.01,1,,,0,100.0,IN0020160050,0.0,0.0,0.0,0.0,,,,0,0,0,103.48,93.64,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,684GS2022
2464,2464,7166,SPMINF,BE,SPML INFRA LIMITED,0.01,1,,,0,2.0,INE937A01023,75.35,9.85,599.5,3.05,,,,0,0,0,49.8,45.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SPMLINFRA
2465,2465,7177,RATTRA,EQ,RATEGAIN TRAVEL TECHNOLOGIES,0.01,1,,,0,1.0,INE0CLI01024,525.0,235.0,525.0,235.0,,,,0,0,0,363.8,242.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RATEGAIN
2466,2466,7179,SYNBN,EQ,SYNDICATE BANK,0.01,1,,,0,10.0,INE667A01018,46.6,12.55,180.0,8.0,,,,0,0,0,18.15,12.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SYNDIBANK
2467,2467,7185,AVEIND,BE,AVERY (I) LTD,0.01,1,,,0,10.0,INE906A01010,0.0,0.0,115.0,17.1,,,,0,0,0,24.0,16.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AVERY
2468,2468,7194,NUCHEM,BE,NUCHEM LTD,0.01,1,,,0,10.0,INE946A01016,6.95,1.9,37.75,0.9,,,,0,0,0,2.15,1.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NUCHEM
2469,2469,7196,BHABO5,EQ,BHARAT BOND ETF APRIL 2032,0.01,1,,,0,1000.0,INF754K01OB1,1156.0,955.83,1156.0,955.83,,,,0,0,0,1185.81,790.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BBETF0432
2470,2470,7200,SHRPRO,EQ,SHRIRAM PROPERTIES LIMITED,0.01,1,,,0,10.0,INE217L01019,115.75,59.55,115.75,59.55,,,,0,0,0,84.2,56.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHRIRAMPPS
2471,2471,7206,SREINF,BE,SREI INFRASTRUCTURE FINANCE LI,0.01,1,,,0,10.0,INE872A01014,12.85,3.7,161.89,2.22,,,,0,0,0,4.1,3.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SREINFRA
2472,2472,7208,717A28,GS,GSEC 7.17% 08JN28,0.01,1,,,0,100.0,IN0020170174,0.0,0.0,115.0,88.17,,,,0,0,0,106.05,95.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,717GS2028
2473,2473,7214,737D23,GS,GSEC 7.37% 16AP23,0.01,1,,,0,100.0,IN0020180025,0.0,0.0,113.0,87.0,,,,0,0,0,106.27,96.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,737GS2023
2474,2474,7218,SBIQUA,EQ,SBI ETF QUALITY MF,0.01,1,,,0,10.0,INF200KA1WX6,164.98,126.99,164.98,73.2,,,,0,0,0,173.16,115.44,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SBIETFQLTY
2475,2475,722,SBIEPB,EQ,SBI ETF PRIVATE BANK,0.01,1,,,0,10.0,INF200KA1S22,222.0,163.75,222.0,130.6,,,,0,0,0,214.26,142.84,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SBIETFPB
2476,2476,7227,CEINFO,EQ,CEINFO SYSTEMS LTD MAPMYINDIA,0.01,1,,,0,2.0,INE0BV301023,1917.4,1128.8,1917.4,1128.8,,,,0,0,0,1743.75,1162.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MAPMYINDIA
2477,2477,7229,HCLTEC,EQ,HCL TECHNOLOGIES LIMITED,0.01,1,,,0,2.0,INE860A01027,1377.75,877.35,1377.75,12.9,,,,0,0,0,978.65,800.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HCLTECH
2478,2478,724,TATCO,EQ,TATA COFFEE LTD,0.01,1,,,0,1.0,INE493A01027,254.4,178.6,254.4,11.3,,,,0,0,0,259.7,173.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TATACOFFEE
2479,2479,7240,JCTIND,BE,JCT LTD,0.01,1,,,0,2.5,INE945A01026,0.0,0.0,83.0,2.0,,,,0,0,0,3.2,2.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JCT
2480,2480,7242,METBRA,EQ,METRO BRANDS LIMITED,0.01,1,,,0,5.0,INE317I01021,673.0,426.0,673.0,426.0,,,,0,0,0,695.4,463.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,METROBRAND
2481,2481,7254,MEDHEA,EQ,MEDPLUS HEALTH SERVICES,0.01,1,,,0,2.0,INE804L01022,1343.0,708.0,1343.0,708.0,,,,0,0,0,900.2,600.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MEDPLUS
2482,2482,7260,NUPREC,SM,NUPUR RECYCLERS LIMITED,0.01,1,,,0,10.0,INE0JM501013,0.0,0.0,287.32,63.95,,,,0,0,0,239.5,196.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NRL
2483,2483,7276,UDACEM,EQ,UDAIPUR CEMENT WORKS LIMITED,0.01,1,,,0,4.0,INE225C01029,41.8,25.4,41.8,1.05,,,,0,0,0,36.15,24.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,UDAICEMENT
2484,2484,7277,DSQBIO,BE,DSQ BIOTECH LIMITED,0.01,1,,,0,10.0,INE964A01019,460.0,35.5,979.8,5.55,,,,0,0,0,34.3,22.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SQUAREDBIO
2485,2485,7287,JTLINF,EQ,JTL INFRA LIMITED,0.01,1,,,0,2.0,INE391J01024,279.9,166.0,279.9,166.0,,,,0,0,0,257.5,171.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JTLINFRA
2486,2486,7289,INDORG,BE,FUTURA POLYESTERS LTD,0.01,1,,,0,10.0,INE564A01017,0.0,0.0,85.0,2.0,,,,0,0,0,4.9,3.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INDIANORG
2487,2487,7303,VISINF,EQ,VISESH INFOTECNICS LIMITED,0.01,1,,,0,1.0,INE861A01058,1.75,0.15,22.97,0.05,,,,0,0,0,0.9,0.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VISESHINFO
2488,2488,7316,ASSCOM,BE,ASSAM COMPANY (INDIA) LIMITED,0.01,1,,,0,1.0,INE442A01024,2.9,0.4,136.0,0.4,,,,0,0,0,0.65,0.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ASSAMCO
2489,2489,7325,DCMSI,EQ,DCM SHRIRAM INDUSTRIES LTD,0.01,1,,,0,2.0,INE843D01027,125.9,68.2,125.9,3.1,,,,0,0,0,94.1,62.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DCMSRIND
2490,2490,7331,EURPAN,SM,EURO PANEL PRODUCTS LIMITED,0.01,1,,,0,10.0,INE505V01016,0.0,0.0,147.65,67.85,,,,0,0,0,123.5,82.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,EUROBOND
2491,2491,7334,FULIND,BE,FULFORD (INDIA) LTD,0.01,1,,,0,10.0,INE521A01017,0.0,0.0,830.0,103.0,,,,0,0,0,149.8,99.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FULFORD
2492,2492,7339,BIRNEX,EQ,ADITYA BIR SUNLIF NIF NXT50ETF,0.01,1,,,0,10.0,INF209KB16D7,52.0,34.0,0.0,0.0,,,,0,0,0,48.52,32.36,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ABSLNN50ET
2493,2493,7341,RAJRAY,BE,RAJ RAYON INDUSTRIES LIMITED,0.01,1,,,0,1.0,INE533D01032,0.3,0.05,5.9,0.05,,,,0,0,0,0.4,0.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RAJRAYON
2494,2494,7353,SBIN50,EQ,SBI-ETF NIFTY NEXT 50,0.01,1,,,0,10.0,INF200KA1598,476.0,366.11,476.0,155.01,,,,0,0,0,494.4,329.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SETFNN50
2495,2495,7355,WELIN,EQ,WELLWIN INDUSTRY,0.01,1,,,0,10.0,INE752A01018,12.0,2.2,287.0,2.2,,,,0,0,0,2.6,1.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WELLWININD
2496,2496,7358,DATPAT,EQ,DATA PATTERNS INDIA LIMITED,0.01,1,,,0,2.0,INE0IX101010,934.8,575.0,934.8,575.0,,,,0,0,0,894.05,596.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DATAPATTNS
2497,2497,7361,SBIBAN,EQ,SBI-ETF NIFTY BANK,0.01,1,,,0,10.0,INF200KA1580,420.0,316.2,420.0,137.0,,,,0,0,0,425.37,283.59,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SETFNIFBK
2498,2498,7374,STRSHA,EQ,STRIDES PHARMA SCIENCE LTD,0.01,1,,,0,10.0,INE939A01011,808.95,263.35,1414.0,43.5,,,,0,0,0,411.65,274.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,STAR
2499,2499,7376,HPADHE,EQ,HP ADHESIVES LIMITED,0.01,1,,,0,10.0,INE0GSL01016,505.0,315.0,505.0,315.0,,,,0,0,0,459.95,306.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HPAL
2500,2500,7385,FOCIN,SM,FOCE INDIA LIMITED,0.01,1,,,0,10.0,INE0I7D01019,0.0,0.0,408.0,185.1,,,,0,0,0,358.8,239.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FOCE
2501,2501,739,CORINT,EQ,COROMANDEL INTERNATIONAL LIMIT,0.01,1,,,0,1.0,INE169A01031,1019.45,709.35,1019.45,2.0,,,,0,0,0,1100.9,900.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,COROMANDEL
2502,2502,7390,SUPLIF,EQ,SUPRIYA LIFESCIENCE LIMITED,0.01,1,,,0,2.0,INE07RO01027,601.9,292.35,601.9,292.35,,,,0,0,0,476.8,317.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SUPRIYA
2503,2503,740,SBIEIT,EQ,SBI ETF IT,0.01,1,,,0,10.0,INF200KA1S14,428.7,270.66,428.7,201.2,,,,0,0,0,337.89,225.27,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SBIETFIT
2504,2504,7401,RAJEXP,EQ,RAJESH EXPORTS LIMITED,0.01,1,,,0,1.0,INE343B01030,994.7,518.5,994.7,1.7,,,,0,0,0,703.9,469.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RAJESHEXPO
2505,2505,7406,GLEPHA,EQ,GLENMARK PHARMACEUTICALS LTD,0.01,1,,,0,1.0,INE935A01035,690.95,348.5,1262.9,4.53,,,,0,0,0,422.25,345.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GLENMARK
2506,2506,7412,KOTN50,EQ,KOTAK NIFTY ALPHA 50 ETF,0.01,1,,,0,10.0,INF174KA1IA5,41.0,24.36,41.0,24.36,,,,0,0,0,32.13,21.43,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KOTAKALPHA
2507,2507,7413,MANCOA,EQ,MANAKSIA COATED METALS & IND,0.01,1,,,0,1.0,INE830Q01018,62.55,11.05,62.55,2.3,,,,0,0,0,20.2,18.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MANAKCOAT
2508,2508,742,COSFIL,EQ,COSMO FILMS LTD,0.01,1,,,0,10.0,INE757A01017,1428.71,725.2,1428.0,2.42,,,,0,0,0,1135.6,757.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,COSMOFILMS
2509,2509,7420,MANAL,EQ,MANAKSIA ALUMINIUM COMPANY LTD,0.01,1,,,0,1.0,INE859Q01017,33.65,15.5,33.65,2.2,,,,0,0,0,25.05,16.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MANAKALUCO
2510,2510,7422,MOTQ50,EQ,MOTILAL OSWAL NASDAQ Q 50 ETF,0.01,1,,,0,10.0,INF247L01AU3,0.0,0.0,78.0,45.0,,,,0,0,0,58.12,38.76,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MONQ50
2511,2511,7428,ZENINF,BE,ZENITH INFOTECH LIMITED,0.01,1,,,0,10.0,INE899A01017,6.0,1.9,1999.0,1.9,,,,0,0,0,2.7,2.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ZENITHINFO
2512,2512,7451,DSPN50,EQ,DSP NIFTY 50 ETF,0.01,1,,,0,10.0,INF740KA1CL0,184.0,154.0,184.0,154.0,,,,0,0,0,196.86,131.24,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DSPN50ETF
2513,2513,7456,DSP150,EQ,DSP NIFTY MIDCAP 150 ETF,0.01,1,,,0,10.0,INF740KA1QL0,189.0,146.0,189.0,146.0,,,,0,0,0,189.15,126.11,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DSPQ50ETF
2514,2514,7459,MANAIN,BE,BKM INDUSTRIES LIMITED,0.01,1,,,0,1.0,INE831Q01016,1.8,0.55,50.0,0.35,,,,0,0,0,1.9,1.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BKMINDST
2515,2515,7463,MANSTE,EQ,MANAKSIA STEELS LIMITED,0.01,1,,,0,1.0,INE824Q01011,64.0,28.1,64.0,5.1,,,,0,0,0,48.35,32.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MANAKSTEEL
2516,2516,748,FUTSUP,BE,FUTURE SUPPLY CHAIN SOL LTD,0.01,1,,,0,10.0,INE935Q01015,96.45,24.1,760.0,24.1,,,,0,0,0,32.2,29.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FSC
2517,2517,7506,WOCKHA,EQ,WOCKHARDT LTD,0.01,1,,,0,5.0,INE049B01025,507.31,201.5,1720.23,103.08,,,,0,0,0,257.3,171.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WOCKPHARMA
2518,2518,7508,ZENTEC,EQ,ZEN TECHNOLOGIES LTD,0.01,1,,,0,1.0,INE251B01027,257.75,78.1,257.75,21.3,,,,0,0,0,176.6,159.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ZENTEC
2519,2519,7518,TRESOL,EQ,TREJHARA SOLUTIONS LIMITED,0.01,1,,,0,10.0,INE00CA01015,127.45,47.45,0.0,0.0,,,,0,0,0,63.4,51.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TREJHARA
2520,2520,7529,LCCINF,EQ,LCC INFOTECH LIMITED,0.01,1,,,0,2.0,INE938A01021,8.65,1.65,67.71,0.15,,,,0,0,0,3.4,3.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LCCINFOTEC
2521,2521,7551,AMFIND,BE,AMFORGE INDUSTRIES LTD,0.01,1,,,0,2.0,INE991A01020,0.0,0.0,82.75,1.65,,,,0,0,0,2.6,1.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AMFORGEIND
2522,2522,7553,NRBBEA,EQ,NRB BEARINGS LTD,0.01,1,,,0,2.0,INE349A01021,189.7,108.0,223.85,2.18,,,,0,0,0,165.5,110.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NRBBEARING
2523,2523,7558,GONPEI,BE,GONTERMANN PEIPERS (INDIA) LTD,0.01,1,,,0,10.0,INE530A01026,0.0,0.0,84.7,5.25,,,,0,0,0,15.9,10.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GONTERPEIP
2524,2524,7560,UNIPOL,EQ,UNITED POLYFAB GUJARAT LIMITED,0.01,1,,,0,10.0,INE368U01011,79.65,9.0,79.65,1.98,,,,0,0,0,38.1,34.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,UNITEDPOLY
2525,2525,7569,IVRINF,EQ,IVRCL LIMITED,0.01,1,,,0,2.0,INE875A01025,1.5,0.35,313.5,0.35,,,,0,0,0,0.45,0.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IVRCLINFRA
2526,2526,757,CRISIL,EQ,CRISIL LIMITED,0.01,1,,,0,1.0,INE007A01025,3863.55,2425.2,3863.55,8.51,,,,0,0,0,3858.35,2572.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CRISIL
2527,2527,7573,BEARE1,BE,BEARDSELL LTD RIGHTS ENTIT,0.01,1,,,0,10.0,INE520H20014,20.15,2.0,24.15,2.0,,,,0,0,0,28.95,19.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BEARD-RE
2528,2528,7575,MELINF,BE,MELSTAR INFORMATION TECHNOLOGI,0.01,1,,,0,10.0,INE817A01019,5.45,0.65,368.95,0.65,,,,0,0,0,2.85,2.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MELSTAR
2529,2529,7596,SHIRE1,BE,SHIVAM AUTOTECH Rights Entit,0.01,1,,,0,10.0,INE637H20016,85.0,7.6,85.0,7.6,,,,0,0,0,21.9,18.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHIVAM-RE
2530,2530,7597,AIMPES,BE,AIMCO PESTICIDES LTD.,0.01,1,,,0,10.0,INE008B01013,0.0,0.0,47.0,4.0,,,,0,0,0,9.3,6.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AIMCOPEST
2531,2531,760,CROGRE,EQ,CG POWER AND IND SOLUTIONS LTD,0.01,1,,,0,2.0,INE067A01029,219.65,71.7,349.0,1.46,,,,0,0,0,242.55,161.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CGPOWER
2532,2532,7603,CMSIN,EQ,CMS INFO SYSTEMS LIMITED,0.01,1,,,0,10.0,INE925R01014,317.45,210.4,317.45,210.4,,,,0,0,0,295.6,197.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CMSINFO
2533,2533,7610,VIVCOL,SM,VIVO COLLABORATION SOLUTIONS,0.01,1,,,0,10.0,INE0IA701014,0.0,0.0,372.85,136.4,,,,0,0,0,148.55,134.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VIVO
2534,2534,7611,KRIENG,BE,KRISHNA ENGG. WORKS LTD.,0.01,1,,,0,10.0,INE409C01011,1.55,0.35,31.9,0.35,,,,0,0,0,1.75,1.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KRISHNAENG
2535,2535,7616,SKUMAR,BE,SKUMARS NATIONWIDE LTD,0.01,1,,,0,10.0,INE772A01016,7.05,2.45,177.9,2.3,,,,0,0,0,2.55,2.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SKUMARSYNF
2536,2536,7617,VIDAPP,BE,VALUE INDUSTRIES LIMITED,0.01,1,,,0,10.0,INE352A01017,15.9,5.7,150.0,3.8,,,,0,0,0,3.95,3.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VALUEIND
2537,2537,7627,SHRR,EQ,SHREE RAMA MULTI-TECH LIMITED,0.01,1,,,0,5.0,INE879A01019,23.5,9.55,188.0,2.55,,,,0,0,0,11.65,10.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHREERAMA
2538,2538,7629,SICAL,BE,SICAL LOGISTICS LIMITED,0.01,1,,,0,10.0,INE075B01012,23.75,7.6,580.0,5.1,,,,0,0,0,8.75,7.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SICAL
2539,2539,7640,IIFND4,N7,IIFL HOME FINANCE LTD 03JN25,0.01,1,,,0,1000.0,INE477L07AL3,0.0,0.0,995.0,809.2,,,,0,0,0,1188.0,792.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIHFL
2540,2540,7645,IIFND5,N8,IIFL HOME FINANCE LTD 03JN25,0.01,1,,,0,1000.0,INE477L07AM1,0.0,0.0,998.0,812.2,,,,0,0,0,1172.4,781.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIHFL
2541,2541,7647,SVCSUP,BE,SVC INDUSTRIES LIMITED,0.01,1,,,0,10.0,INE038B01010,0.0,0.0,37.0,1.0,,,,0,0,0,1.95,1.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ATVPETRO
2542,2542,7648,IIFND6,N9,IIFL HOME FINANCE LTD 03JN27,0.01,1,,,0,1000.0,INE477L07AN9,0.0,0.0,992.0,812.82,,,,0,0,0,1110.0,740.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIHFL
2543,2543,7649,GEOLIM,EQ,GEOMETRIC LIMITED,0.01,1,,,0,2.0,INE797A01021,269.0,171.5,269.0,5.23,,,,0,0,0,314.5,209.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GEOMETRIC
2544,2544,7662,IIFND7,,IIFL HOME FINANCE LTD 03JN27,0.01,1,,,0,1000.0,INE477L07AO7,0.0,0.0,998.0,950.0,,,,0,0,0,1142.4,761.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIHFL
2545,2545,7666,IIFND8,NB,IIFL HOME FINANCE LTD 03JN27,0.01,1,,,0,1000.0,INE477L07AP4,0.0,0.0,925.0,870.2,,,,0,0,0,1110.0,740.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIHFL
2546,2546,7668,IIFND9,NC,IIFL HOME FINANCE LTD 03JN29,0.01,1,,,0,1000.0,INE477L07AQ2,0.0,0.0,984.95,817.0,,,,0,0,0,1098.0,732.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIHFL
2547,2547,7671,IIFN10,ND,IIFL HOME FINANCE LTD 03JN29,0.01,1,,,0,1000.0,INE477L07AR0,0.0,0.0,1024.0,840.15,,,,0,0,0,1228.8,819.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIHFL
2548,2548,7672,ADLENT,EQ,IMAGICAAWORLD ENTERTAINMEN LTD,0.01,1,,,0,10.0,INE172N01012,24.3,7.45,207.0,1.85,,,,0,0,0,19.7,17.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IMAGICAA
